Unnamed: 0,album_name,popularity,artist,song_name,duration_ms,explicit,track_number,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
721,Friends That Break Your Heart,32,James Blake,If I'm Insecure,295799,False,12,0.486,0.432,-8.461,0.0389,0.894,0.469,0.109,0.109,64.98
722,22 Break,40,Oh Wonder,Baby,136219,False,1,0.524,0.113,-14.419,0.0571,0.967,0.000161,0.266,0.4,101.22
723,22 Break,39,Oh Wonder,Down,183058,False,2,0.566,0.526,-8.978,0.0344,0.162,0.458,0.107,0.338,102.022
724,22 Break,39,Oh Wonder,22 Break,202085,False,3,0.523,0.811,-7.125,0.0747,0.502,0.146,0.0873,0.476,105.987
725,22 Break,36,Oh Wonder,Free,211139,False,4,0.361,0.133,-14.3,0.0443,0.964,0.000496,0.108,0.281,90.357
726,22 Break,37,Oh Wonder,Don't Let The Neighbourhood Hear,261778,False,5,0.424,0.572,-7.972,0.0357,0.863,0.361,0.104,0.212,147.544
727,22 Break,36,Oh Wonder,Dinner,103792,False,6,0.604,0.279,-12.537,0.0389,0.835,0.754,0.253,0.322,82.855
728,22 Break,52,Oh Wonder,Rollercoaster Baby,208876,False,7,0.653,0.687,-8.657,0.0512,0.407,0.088,0.125,0.489,148.036
729,22 Break,36,Oh Wonder,Love Me Now,152330,False,8,0.326,0.716,-8.233,0.0638,0.635,0.0233,0.128,0.396,166.31
730,22 Break,36,Oh Wonder,You > Me,204610,False,9,0.647,0.662,-10.462,0.0619,0.699,0.239,0.211,0.444,125.796
731,22 Break,35,Oh Wonder,Kicking The Doors Down,191303,False,10,0.392,0.354,-10.769,0.0384,0.843,0.000177,0.115,0.473,145.14
732,22 Break,37,Oh Wonder,Twenty Fourteen,208756,False,11,0.259,0.671,-9.259,0.0951,0.548,0.0227,0.11,0.354,179.583
733,Sounds of My World,54,Juls,Close To Me,180350,False,1,0.432,0.606,-6.878,0.309,0.103,0.0,0.101,0.578,175.922
734,Sounds of My World,51,Juls,Summer In The Ends,287037,False,2,0.795,0.651,-10.992,0.0624,0.0244,0.144,0.268,0.39,120.01
735,Sounds of My World,48,Juls,Makossa Riddim,276429,False,3,0.871,0.488,-7.875,0.0566,0.000613,0.619,0.175,0.301,113.022
736,Sounds of My World,46,Juls,Love Me,174580,True,4,0.799,0.69,-9.858,0.055,0.0329,0.041,0.155,0.651,113.02
737,Sounds of My World,47,Juls,My Size,225683,False,5,0.889,0.449,-8.334,0.264,0.233,2.74e-06,0.185,0.577,101.037
738,Sounds of My World,51,Juls,Intentionally,161116,False,6,0.837,0.53,-9.232,0.0718,0.29,2.4e-05,0.0769,0.625,99.995
739,Sounds of My World,42,Juls,Wish You,174338,True,7,0.806,0.437,-8.401,0.305,0.298,0.00938,0.12,0.64,123.908
740,Sounds of My World,49,Juls,Wicked,189354,True,8,0.917,0.698,-7.516,0.156,0.153,2.01e-05,0.189,0.594,126.965
741,Sounds of My World,42,Juls,Alarm,150665,True,9,0.925,0.658,-8.788,0.106,0.126,0.0,0.134,0.636,117.994
742,Sounds of My World,44,Juls,Mare,209397,False,10,0.564,0.442,-10.259,0.14,0.118,0.00375,0.484,0.714,93.928
743,Sounds of My World,45,Juls,Love Language,204099,False,11,0.831,0.508,-7.335,0.163,0.0169,0.0568,0.0745,0.512,96.004
744,Sounds of My World,40,Juls,Say You Love Me,244970,False,12,0.769,0.431,-12.929,0.0995,0.0726,0.000181,0.092,0.332,97.984
745,Sounds of My World,43,Juls,Melly Melly,148265,False,13,0.8,0.871,-4.484,0.108,0.302,0.0,0.344,0.789,107.046
746,Sounds of My World,42,Juls,M.O.O.D,181353,False,14,0.618,0.339,-9.563,0.402,0.0803,4.82e-05,0.0593,0.624,171.587
747,Sounds of My World,46,Juls,Chance,225384,True,15,0.808,0.458,-11.491,0.151,0.0816,2.76e-06,0.1,0.645,96.966
748,Ways To Get Out,38,Far Caspian,I'm Not Where I Need,233986,False,1,0.539,0.441,-9.839,0.0323,0.238,0.845,0.404,0.17,112.994
749,Ways To Get Out,41,Far Caspian,Pretend,243666,False,2,0.554,0.904,-6.062,0.0263,0.00226,0.809,0.231,0.122,108.012
750,Ways To Get Out,38,Far Caspian,Get Along,202818,False,3,0.481,0.933,-5.343,0.0372,0.00994,0.816,0.0956,0.965,159.105
751,Ways To Get Out,38,Far Caspian,Following the Trend,188409,False,4,0.698,0.559,-7.109,0.051,0.12,0.782,0.0736,0.847,116.025
752,Ways To Get Out,42,Far Caspian,Attempt,282800,False,5,0.568,0.794,-7.323,0.0251,0.648,0.873,0.208,0.46,108.633
753,Ways To Get Out,48,Far Caspian,Our Past Lives,225848,False,6,0.542,0.424,-11.532,0.0246,0.829,0.888,0.131,0.0779,96.825
754,Ways To Get Out,36,Far Caspian,Brother,173066,False,7,0.607,0.672,-8.244,0.0258,0.182,0.899,0.114,0.496,134.396
755,Ways To Get Out,36,Far Caspian,Moon Tower,305666,False,8,0.65,0.641,-6.876,0.0302,0.318,0.92,0.111,0.363,122.014
756,Ways To Get Out,38,Far Caspian,Questions,220546,False,9,0.494,0.895,-6.683,0.0585,0.127,0.872,0.121,0.229,141.263
757,Ways To Get Out,34,Far Caspian,Built by Design,92573,False,10,0.563,0.347,-14.129,0.0374,0.983,0.891,0.232,0.0475,93.837
758,Ways To Get Out,35,Far Caspian,Plans,237280,False,11,0.618,0.668,-7.619,0.0309,0.0398,0.851,0.12,0.446,124.014
759,Ways To Get Out,35,Far Caspian,Reach You,182787,False,12,0.617,0.329,-10.793,0.0266,0.821,0.101,0.0765,0.0898,114.175
760,Ways To Get Out,37,Far Caspian,House,255613,False,13,0.611,0.451,-7.736,0.0246,0.325,0.892,0.0779,0.404,135.702
761,Too Loyal for My Own Good,59,Headie One,Too Loyal...,226027,True,1,0.921,0.634,-7.027,0.227,0.263,0.0,0.0819,0.707,134.982
762,Too Loyal for My Own Good,53,Headie One,Love Me for Me?,201931,True,2,0.808,0.623,-7.836,0.256,0.154,0.0066,0.109,0.426,145.017
763,Too Loyal for My Own Good,51,Headie One,Beggars Can't Be Choosers,192623,True,3,0.917,0.818,-6.471,0.0824,0.0371,2.72e-06,0.101,0.437,143.008
764,Too Loyal for My Own Good,53,Headie One,2 Chains,185046,True,4,0.77,0.656,-5.541,0.274,0.288,0.0,0.202,0.84,148.018
765,Too Loyal for My Own Good,48,Headie One,Nothing to Me,192029,True,5,0.792,0.704,-6.47,0.242,0.0865,2.19e-05,0.106,0.469,142.02
766,Too Loyal for My Own Good,55,Headie One,Cry,160916,True,6,0.753,0.705,-5.661,0.326,0.262,1.89e-06,0.112,0.438,99.288
767,Too Loyal for My Own Good,47,Headie One,Finer Things,186617,True,7,0.88,0.542,-5.202,0.255,0.366,0.00679,0.123,0.589,99.997
768,Too Loyal for My Own Good,48,Headie One,Louis Vuitton Collar,168122,True,8,0.716,0.532,-6.395,0.405,0.393,0.0349,0.0738,0.853,102.546
769,Too Loyal for My Own Good,39,Headie One,Indecisive Interlude,114494,True,9,0.688,0.394,-12.751,0.832,0.876,0.0,0.331,0.571,135.376
770,Too Loyal for My Own Good,49,Headie One,Long Night in Knightsbridge,161236,True,10,0.755,0.653,-4.918,0.279,0.234,0.00104,0.89,0.531,146.027
771,Too Loyal for My Own Good,49,Headie One,PTSD,168183,True,11,0.829,0.663,-8.061,0.297,0.459,0.000281,0.135,0.479,137.985
772,Too Loyal for My Own Good,47,Headie One,Satisfy Me,200500,True,12,0.778,0.681,-7.017,0.0466,0.26,8.44e-05,0.0971,0.612,119.979
773,Too Loyal for My Own Good,45,Headie One,...For My Own Good,206451,True,13,0.648,0.57,-8.245,0.336,0.231,0.00115,0.104,0.221,92.667
774,Access Denied,32,RAY BLK,BLK MADONNA,108346,True,1,0.706,0.527,-6.426,0.047,0.373,0.0,0.121,0.42,148.905
775,Access Denied,39,RAY BLK,Lovesick,202520,True,2,0.819,0.647,-5.481,0.049,0.444,1.14e-05,0.0978,0.253,113.995
776,Access Denied,40,RAY BLK,Smoke,208373,True,3,0.72,0.729,-7.147,0.12,0.575,3.68e-06,0.124,0.625,95.054
777,Access Denied,30,RAY BLK,25,166960,True,4,0.413,0.583,-7.519,0.202,0.735,0.0,0.15,0.335,84.019
778,Access Denied,26,RAY BLK,Lauren’s Skit,48133,True,5,0.793,0.555,-14.641,0.929,0.868,0.0,0.935,0.876,103.835
779,Access Denied,48,RAY BLK,Access Denied,225893,True,6,0.598,0.452,-9.68,0.244,0.479,0.00876,0.25,0.341,77.059
780,Access Denied,43,RAY BLK,Baggage,207600,True,7,0.61,0.605,-8.869,0.0884,0.303,1.36e-06,0.0868,0.205,93.98
781,Access Denied,36,RAY BLK,Games,190546,True,8,0.794,0.695,-5.917,0.0697,0.38,0.0,0.135,0.62,122.044
782,Access Denied,29,RAY BLK,If I Die,197920,True,9,0.784,0.445,-8.883,0.0479,0.195,8.5e-06,0.0906,0.0958,113.012
783,Access Denied,48,RAY BLK,MIA,177666,False,10,0.651,0.656,-7.069,0.0749,0.023,0.0,0.125,0.584,93.011
784,Access Denied,32,RAY BLK,Mine,213120,True,11,0.505,0.496,-7.765,0.0503,0.199,4.37e-05,0.156,0.352,72.957
785,Access Denied,34,RAY BLK,Dark Skinned,180573,True,12,0.797,0.654,-4.305,0.168,0.12,0.00329,0.662,0.371,92.118
786,Access Denied,30,RAY BLK,Go-go Girl,182773,True,13,0.655,0.662,-6.851,0.0723,0.307,0.0112,0.13,0.453,149.191
787,Access Denied,46,RAY BLK,Over You,192733,True,14,0.734,0.888,-3.381,0.139,0.0292,8.69e-06,0.0518,0.843,104.996
788,Thanks For Waiting,47,Potter Payper,Intro,90311,True,1,0.435,0.596,-6.718,0.343,0.00401,2.64e-06,0.768,0.237,167.826
789,Thanks For Waiting,56,Potter Payper,Eastender,148511,True,2,0.813,0.64,-8.748,0.279,0.369,0.0,0.134,0.663,143.012
790,Thanks For Waiting,48,Potter Payper,Rappers Lie,160000,True,3,0.789,0.763,-6.858,0.496,0.102,0.0,0.109,0.751,91.758
791,Thanks For Waiting,50,Potter Payper,CEO Flo,154000,True,4,0.705,0.733,-6.918,0.298,0.00608,0.0,0.148,0.281,101.316
792,Thanks For Waiting,50,Potter Payper,For The Block,206625,True,5,0.618,0.649,-7.019,0.417,0.117,0.0,0.11,0.32,107.373
794,Thanks For Waiting,52,Potter Payper,Johnny On The Spot,218170,True,7,0.668,0.701,-6.088,0.303,0.00884,0.0,0.115,0.263,176.09
795,Thanks For Waiting,48,Potter Payper,Nothing's Free,235755,True,8,0.796,0.704,-7.678,0.269,0.00156,0.0,0.228,0.556,145.072
796,Thanks For Waiting,45,Potter Payper,Take A Seat,244861,True,9,0.865,0.678,-6.636,0.0879,0.229,0.0,0.148,0.269,133.982
797,Thanks For Waiting,52,Potter Payper,Catch Up,201190,True,10,0.802,0.672,-5.502,0.112,0.152,0.0,0.191,0.803,135.009
798,Thanks For Waiting,48,Potter Payper,Plain Clothes,245256,True,11,0.808,0.649,-8.167,0.284,0.132,7.62e-06,0.28,0.84,92.003
799,Thanks For Waiting,50,Potter Payper,I Just Need,173166,True,12,0.713,0.561,-8.802,0.382,0.065,0.0,0.111,0.15,88.845
800,Thanks For Waiting,48,Potter Payper,In My Sleep,187692,True,13,0.58,0.636,-7.012,0.295,0.0265,0.0,0.402,0.136,104.354
801,Thanks For Waiting,47,Potter Payper,Foreva,171054,True,14,0.659,0.559,-6.842,0.367,0.267,4.15e-05,0.186,0.124,90.296
802,Thanks For Waiting,47,Potter Payper,Never,229161,True,15,0.76,0.736,-6.06,0.344,0.0045,0.0,0.113,0.593,155.007
803,Thanks For Waiting,49,Potter Payper,10:30am,155961,True,16,0.68,0.757,-7.155,0.399,0.042,0.0,0.185,0.685,92.209
804,Thanks For Waiting,56,Potter Payper,Gangsteritus,222178,True,17,0.514,0.53,-7.787,0.329,0.353,0.0,0.272,0.209,82.9
805,Thanks For Waiting,49,Potter Payper,Outro,268027,True,18,0.743,0.53,-7.127,0.406,0.27,0.0,0.112,0.451,85.847
806,Panic Attacks in Paradise / Maggots,71,Ashnikko,Panic Attacks in Paradise,184885,False,1,0.695,0.386,-5.114,0.0337,0.554,0.0,0.0906,0.214,127.947
807,Panic Attacks in Paradise / Maggots,65,Ashnikko,Maggots,138813,True,2,0.615,0.817,-3.921,0.261,0.0617,1.26e-05,0.649,0.625,176.064
808,Colourgrade,43,Tirzah,Colourgrade,178645,False,1,0.261,0.304,-12.816,0.0503,0.948,0.0012,0.652,0.0391,66.561
809,Colourgrade,45,Tirzah,Tectonic,277726,False,2,0.74,0.374,-11.737,0.0517,0.000376,0.00109,0.0786,0.317,146.006
810,Colourgrade,45,Tirzah,Hive Mind,245774,False,3,0.694,0.408,-13.662,0.193,0.598,0.00129,0.0668,0.527,146.014
811,Colourgrade,40,Tirzah,Recipe,155863,False,4,0.346,0.346,-11.139,0.0278,0.0311,0.19,0.134,0.279,152.173
812,Colourgrade,49,Tirzah,Beating,221527,False,5,0.575,0.22,-12.124,0.0722,0.752,0.0174,0.0996,0.756,79.042
813,Colourgrade,39,Tirzah,Sleeping,206905,False,6,0.338,0.237,-11.615,0.0345,0.865,0.0023,0.0782,0.323,117.109
814,Colourgrade,38,Tirzah,Crepuscular Rays,393273,False,7,0.361,0.0785,-20.249,0.0651,0.886,1.1e-06,0.125,0.318,99.548
815,Colourgrade,48,Tirzah,Send Me,243268,False,8,0.791,0.521,-11.746,0.0688,0.0704,0.218,0.0756,0.616,167.659
816,Colourgrade,41,Tirzah,Sink In,237521,False,9,0.628,0.303,-10.317,0.0354,0.299,0.484,0.106,0.413,56.949
817,Colourgrade,38,Tirzah,Hips,303118,False,10,0.374,0.417,-12.412,0.0422,0.761,1.69e-05,0.114,0.46,104.562
818,And Then Life Was Beautiful,49,Nao,And Then Life Was Beautiful,203173,False,1,0.435,0.559,-6.717,0.0448,0.419,0.0,0.106,0.33,78.746
819,And Then Life Was Beautiful,50,Nao,Messy Love,215146,False,2,0.642,0.448,-7.571,0.0252,0.234,0.0,0.196,0.167,98.055
820,And Then Life Was Beautiful,47,Nao,Glad That You're Gone,213240,False,3,0.37,0.817,-5.662,0.0593,0.0288,0.000108,0.138,0.443,76.748
821,And Then Life Was Beautiful,60,Nao,Antidote (feat. Adekunle Gold),202626,False,4,0.776,0.696,-5.373,0.0733,0.203,1.62e-05,0.177,0.849,100.077
822,And Then Life Was Beautiful,55,Nao,Burn Out,199773,False,5,0.578,0.592,-6.488,0.041,0.608,1.77e-06,0.142,0.157,159.993
823,And Then Life Was Beautiful,48,Nao,Wait,190426,False,6,0.503,0.269,-11.348,0.0382,0.853,3.79e-05,0.101,0.229,109.124
824,And Then Life Was Beautiful,46,Nao,Good Luck (feat. Lucky Daye),184440,False,7,0.61,0.741,-5.631,0.0777,0.0838,0.0,0.125,0.361,139.947
825,And Then Life Was Beautiful,42,Nao,Nothing's for Sure,257213,False,8,0.735,0.828,-5.084,0.067,0.00684,0.000174,0.0839,0.62,98.006
826,And Then Life Was Beautiful,51,Nao,Woman (feat. Lianne La Havas),191826,False,9,0.702,0.619,-6.502,0.0617,0.0941,0.0,0.137,0.415,86.561
827,And Then Life Was Beautiful,41,Nao,Better Friend,201186,False,10,0.547,0.643,-6.338,0.112,0.296,0.0,0.0979,0.184,88.96
828,And Then Life Was Beautiful,42,Nao,Postcards (feat. serpentwithfeet),207573,False,11,0.456,0.482,-8.66,0.038,0.714,0.000283,0.0781,0.158,148.147
829,And Then Life Was Beautiful,40,Nao,Little Giants,240893,False,12,0.258,0.546,-6.106,0.0465,0.69,0.0,0.0895,0.153,60.089
830,And Then Life Was Beautiful,39,Nao,Amazing Grace,206053,False,13,0.512,0.387,-8.478,0.0338,0.784,0.0,0.122,0.268,129.135
831,How Beautiful Life Can Be,46,The Lathums,Circles Of Faith,209893,False,1,0.456,0.849,-5.32,0.0681,0.00569,0.000145,0.318,0.295,138.035
832,How Beautiful Life Can Be,49,The Lathums,I'll Get By,150106,False,2,0.498,0.833,-5.093,0.0402,0.00083,0.0,0.273,0.761,111.93
833,How Beautiful Life Can Be,55,The Lathums,Fight On - 2021 Master,168706,False,3,0.492,0.912,-4.0,0.108,0.0143,0.0,0.0981,0.388,152.092
834,How Beautiful Life Can Be,45,The Lathums,How Beautiful Life Can Be,166880,False,4,0.432,0.774,-2.783,0.0388,0.159,0.000288,0.115,0.66,170.193
835,How Beautiful Life Can Be,51,The Lathums,The Great Escape - 2021 Master,228053,False,5,0.505,0.926,-3.654,0.0461,0.0894,0.0,0.318,0.706,132.017
836,How Beautiful Life Can Be,43,The Lathums,I Won't Lie,170373,False,6,0.559,0.83,-4.542,0.0464,0.00039,0.00057,0.0909,0.676,107.071
837,How Beautiful Life Can Be,44,The Lathums,I See Your Ghost,152146,False,7,0.528,0.724,-5.391,0.0408,0.0259,2.59e-05,0.377,0.457,152.05
838,How Beautiful Life Can Be,45,The Lathums,Oh My Love,142693,False,8,0.405,0.809,-4.418,0.0301,0.00756,2.79e-06,0.261,0.659,177.894
839,How Beautiful Life Can Be,53,The Lathums,I'll Never Forget The Time I Spent With You,193613,False,9,0.521,0.657,-4.866,0.028,0.509,0.0,0.106,0.43,79.9
840,How Beautiful Life Can Be,44,The Lathums,I Know That Much - 2021 Master,201333,False,10,0.504,0.845,-4.061,0.0307,0.000475,2.63e-05,0.338,0.46,133.975
841,How Beautiful Life Can Be,42,The Lathums,Artificial Screens - 2021 Master,314693,False,11,0.497,0.842,-4.538,0.0411,0.0252,0.000224,0.122,0.523,97.041
842,How Beautiful Life Can Be,41,The Lathums,The Redemption Of Sonic Beauty,236933,False,12,0.354,0.579,-3.677,0.0325,0.154,1.29e-06,0.133,0.207,147.835
843,Spotify Singles,40,Griff,One Night - Spotify Singles,172032,False,1,0.638,0.619,-6.668,0.0853,0.303,0.0,0.075,0.349,106.801
844,Spotify Singles,54,Griff,Solar Power - Spotify Singles,149189,False,2,0.729,0.484,-9.215,0.1,0.319,0.000844,0.0989,0.209,90.012
845,The Sun’s Gonna Rise,37,Sam Ryder,Whirlwind,208088,False,1,0.427,0.6,-5.512,0.0385,0.739,4.53e-06,0.172,0.254,80.603
846,The Sun’s Gonna Rise,38,Sam Ryder,Tiny Riot,204979,False,2,0.531,0.79,-4.188,0.0574,0.0977,0.00421,0.0876,0.51,177.44
847,The Sun’s Gonna Rise,40,Sam Ryder,More,228303,False,3,0.265,0.832,-2.783,0.0922,0.0214,0.0,0.0982,0.444,156.933
848,The Sun’s Gonna Rise,36,Sam Ryder,July,248880,False,4,0.329,0.62,-4.661,0.0399,0.527,2.88e-06,0.0933,0.219,141.387
849,The Sun’s Gonna Rise,51,Sam Ryder,The Sun’s Gonna Rise,208197,False,5,0.476,0.596,-5.021,0.0321,0.597,0.000354,0.1,0.199,121.719
850,Eternal Blue,61,Spiritbox,Sun Killer,227477,False,1,0.33,0.777,-6.316,0.0838,0.00315,0.00227,0.167,0.236,114.309
851,Eternal Blue,60,Spiritbox,Hurt You,226186,False,2,0.368,0.977,-3.39,0.135,4.62e-05,0.000829,0.41,0.167,107.773
852,Eternal Blue,63,Spiritbox,Yellowjacket (feat. Sam Carter),198067,False,3,0.451,0.981,-4.208,0.0857,0.000294,0.0308,0.318,0.325,116.231
853,Eternal Blue,59,Spiritbox,The Summit,237693,False,4,0.463,0.887,-4.93,0.0656,0.000414,0.00748,0.378,0.307,94.941
854,Eternal Blue,61,Spiritbox,Secret Garden,219280,False,5,0.368,0.922,-3.819,0.0923,8.79e-05,0.000262,0.173,0.317,140.492
855,Eternal Blue,57,Spiritbox,Silk In The Strings,177160,False,6,0.485,0.987,-3.801,0.1,0.000619,0.00122,0.123,0.283,138.012
856,Eternal Blue,59,Spiritbox,Holy Roller,173174,False,7,0.417,0.95,-6.502,0.0852,0.00167,0.013,0.93,0.16,161.172
857,Eternal Blue,57,Spiritbox,Eternal Blue,239706,False,8,0.256,0.92,-4.914,0.0751,0.000331,0.000352,0.457,0.289,124.707
858,Eternal Blue,54,Spiritbox,We Live In A Strange World,168440,False,9,0.479,0.634,-6.214,0.0851,0.00167,0.00134,0.824,0.605,145.099
859,Eternal Blue,55,Spiritbox,Halcyon,220720,False,10,0.423,0.906,-4.393,0.0806,2.99e-05,0.00832,0.37,0.401,139.888
860,Eternal Blue,60,Spiritbox,Circle With Me,233880,False,11,0.422,0.874,-4.606,0.0534,0.000166,0.231,0.143,0.392,102.743
861,Eternal Blue,56,Spiritbox,Constance,270416,False,12,0.338,0.673,-7.67,0.0459,0.00344,0.129,0.211,0.132,112.255
862,Green With Envy,55,Tion Wayne,Where Were They,139745,True,1,0.908,0.773,-5.739,0.269,0.183,0.00917,0.091,0.729,141.086
863,Green With Envy,67,Tion Wayne,Wid It,181058,True,2,0.768,0.72,-6.528,0.23,0.139,0.0,0.201,0.49,140.024
864,Green With Envy,52,Tion Wayne,"Anything Grr (feat. E1, Drilla & ZT [3x3’s])",200595,True,3,0.88,0.567,-6.71,0.338,0.277,0.0,0.217,0.706,146.147
865,Green With Envy,63,Tion Wayne,Rock Dat (feat. Polo G),144657,True,4,0.834,0.781,-6.981,0.327,0.533,1.08e-05,0.104,0.708,145.956
866,Green With Envy,57,Tion Wayne,Loyal (feat. NSG),258950,True,5,0.568,0.63,-5.705,0.247,0.336,1.59e-06,0.128,0.706,99.727
867,Green With Envy,47,Tion Wayne,More Money,153173,True,6,0.667,0.662,-5.877,0.353,0.0727,0.0,0.0805,0.302,99.227
868,Green With Envy,56,Tion Wayne,West End (feat. D-Block Europe),165931,True,7,0.63,0.523,-6.465,0.239,0.555,0.0,0.105,0.493,99.989
869,Green With Envy,47,Tion Wayne,WYS (feat. RAYE),164945,True,8,0.485,0.68,-7.302,0.557,0.469,0.0,0.132,0.75,179.973
870,Green With Envy,46,Tion Wayne,4 Life (feat. Afro B),194899,True,9,0.722,0.593,-6.245,0.0582,0.296,0.0,0.186,0.723,101.089
871,Green With Envy,60,Tion Wayne,Wow,173571,True,10,0.811,0.62,-4.82,0.43,0.1,0.0,0.211,0.638,139.927
872,Green With Envy,70,Tion Wayne,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",278085,True,11,0.883,0.674,-8.043,0.357,0.21,0.0,0.0678,0.73,141.02
873,Green With Envy,48,Tion Wayne,Realest One,202305,True,12,0.898,0.687,-6.423,0.302,0.629,0.000293,0.11,0.793,143.987
874,Green With Envy,49,Tion Wayne,Spend a Bag (feat. 6LACK),173875,True,13,0.55,0.499,-7.699,0.318,0.0636,0.0,0.376,0.304,93.895
875,Green With Envy,46,Tion Wayne,"Make It Out (feat. Joe Black, Scorcher, Rimzee & Potter Payper)",282043,True,14,0.63,0.637,-5.634,0.502,0.168,0.0,0.106,0.712,123.442
876,Green With Envy,61,Tion Wayne,Who's True,216013,True,15,0.749,0.569,-5.165,0.189,0.504,0.0,0.0788,0.648,133.472
877,Green With Envy,43,Tion Wayne,Homecoming,336275,True,16,0.704,0.576,-9.285,0.266,0.606,0.0,0.2,0.36,133.916
878,Green With Envy,41,Tion Wayne,Road to Riches,168774,True,17,0.733,0.758,-5.4,0.182,0.154,2.56e-06,0.385,0.87,105.047
879,MONTERO,91,Lil Nas X,MONTERO (Call Me By Your Name),137704,True,1,0.593,0.503,-6.725,0.22,0.293,0.0,0.405,0.71,178.781
880,MONTERO,76,Lil Nas X,DEAD RIGHT NOW,221203,True,2,0.685,0.717,-6.456,0.0411,0.101,1.87e-05,0.266,0.549,127.963
881,MONTERO,91,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212352,True,3,0.741,0.691,-7.395,0.0672,0.0221,0.0,0.0476,0.892,150.087
882,MONTERO,95,Lil Nas X,THATS WHAT I WANT,143901,True,4,0.737,0.846,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981
883,MONTERO,23,Lil Nas X,THE ART OF REALIZATION,24005,False,5,0.519,0.464,-18.957,0.56,0.905,0.0,0.448,0.287,109.744
884,MONTERO,82,Lil Nas X,SCOOP (feat. Doja Cat),174164,True,6,0.841,0.527,-8.116,0.149,0.0427,1.54e-06,0.12,0.582,163.975
885,MONTERO,73,Lil Nas X,ONE OF ME (feat. Elton John),161666,True,7,0.708,0.598,-4.969,0.0617,0.202,0.0,0.183,0.561,144.09
886,MONTERO,73,Lil Nas X,LOST IN THE CITADEL,170322,False,8,0.768,0.764,-5.82,0.0295,0.0963,1.03e-05,0.114,0.472,92.965
887,MONTERO,77,Lil Nas X,DOLLA SIGN SLIME (feat. Megan Thee Stallion),145074,True,9,0.923,0.533,-6.016,0.262,0.0504,0.0,0.102,0.587,133.991
888,MONTERO,77,Lil Nas X,TALES OF DOMINICA,146005,False,10,0.742,0.734,-5.582,0.0407,0.629,0.00314,0.0834,0.541,114.952
889,MONTERO,74,Lil Nas X,SUN GOES DOWN,168034,False,11,0.549,0.643,-6.808,0.0543,0.0792,1.21e-05,0.107,0.123,174.041
890,MONTERO,70,Lil Nas X,VOID,248407,False,12,0.609,0.438,-8.486,0.0311,0.626,0.00011,0.103,0.176,139.875
891,MONTERO,75,Lil Nas X,DONT WANT IT,130925,True,13,0.549,0.7,-6.07,0.0392,0.12,0.0,0.133,0.212,82.604
892,MONTERO,70,Lil Nas X,LIFE AFTER SALEM,210681,False,14,0.392,0.579,-5.284,0.0354,0.0141,4.87e-05,0.101,0.253,143.664
893,MONTERO,75,Lil Nas X,AM I DREAMING (feat. Miley Cyrus),183241,False,15,0.629,0.445,-6.999,0.0258,0.77,2.92e-06,0.351,0.209,94.103
894,Provisional Licence,45,M1llionz,Intro,206565,True,1,0.606,0.625,-7.489,0.465,0.226,0.0,0.104,0.602,134.721
895,Provisional Licence,45,M1llionz,Pedestrian,231925,True,2,0.535,0.666,-7.448,0.459,0.556,0.0,0.082,0.553,63.672
896,Provisional Licence,54,M1llionz,Bando Spot,138857,True,3,0.644,0.551,-7.636,0.436,0.311,0.0,0.14,0.595,140.733
897,Provisional Licence,54,M1llionz,Air BnB,190154,True,4,0.697,0.717,-7.49,0.342,0.285,0.0,0.681,0.643,143.953
898,Provisional Licence,42,M1llionz,Badnis,212976,True,5,0.638,0.622,-8.278,0.523,0.184,0.0,0.273,0.682,140.871
899,Provisional Licence,50,M1llionz,Mobbin,185753,True,6,0.514,0.592,-7.149,0.411,0.203,0.0,0.143,0.566,62.73
900,Provisional Licence,58,M1llionz,Provisional Licence,172522,True,7,0.535,0.627,-9.284,0.351,0.347,0.0,0.46,0.723,146.945
901,Provisional Licence,47,M1llionz,Jail Brain,195675,True,8,0.547,0.737,-6.884,0.3,0.0342,0.0,0.238,0.438,104.203
902,Provisional Licence,48,M1llionz,How Many Times,188194,True,9,0.646,0.634,-5.762,0.298,0.524,0.0,0.132,0.75,144.184
903,Provisional Licence,43,M1llionz,Adrenaline,160000,True,10,0.536,0.673,-7.751,0.361,0.311,0.0,0.103,0.32,144.981
904,Provisional Licence,50,M1llionz,Regular Bag,189492,True,11,0.604,0.694,-6.983,0.421,0.329,0.0,0.105,0.77,85.853
905,Provisional Licence,43,M1llionz,Hometown,204755,True,12,0.5,0.584,-7.169,0.352,0.438,0.0,0.176,0.563,140.705
906,Grapefruit Season,48,James Vincent McMorrow,Paradise,220439,False,1,0.706,0.518,-11.036,0.0509,0.1,0.00044,0.077,0.616,87.626
907,Grapefruit Season,45,James Vincent McMorrow,Gone,203764,True,2,0.759,0.412,-14.308,0.0733,0.327,0.205,0.0799,0.518,102.009
908,Grapefruit Season,58,James Vincent McMorrow,Planes in the Sky,239063,False,3,0.899,0.494,-8.356,0.0378,0.157,0.108,0.0931,0.806,123.016
